train_id,brake_pad_wear_pct,door_cycles,hvac_pressure_psi,traction_motor_temp_c,mileage_km,days_since_ibl,past_30d_delays,past_30d_faults,brake_risk,door_risk,hvac_risk,traction_risk,next_day_failure_prob,failure_event
KM-104,14.08,52614,52.61,75.45,99526.1,50,3,0,0.1698,0.5334,0.5707,0.1557,0.3381,0
KM-121,48.7,55313,42.07,91.61,138372.0,117,0,1,0.2371,0.6549,1.0,0.6174,0.5702,0
KM-101,80.02,38930,68.91,104.35,21798.3,69,3,1,0.7903,0.4195,0.1035,0.9814,0.5984,0
KM-120,6.89,11536,72.41,51.73,84516.1,47,1,0,0.0547,0.0548,0.0705,0.0,0.0469,0
KM-113,13.26,28472,59.86,82.49,82364.1,156,2,0,0.1176,0.2123,0.4395,0.357,0.2535,0
KM-122,28.58,43308,67.52,56.15,55029.8,60,0,2,0.0817,0.5583,0.09,0.0,0.1862,0
KM-125,90.37,8615,56.55,77.1,154133.4,138,0,2,0.8167,0.1953,0.545,0.2029,0.4843,0
KM-120,63.65,49938,57.08,69.03,147630.0,102,4,1,0.6052,0.5732,0.4699,0.0,0.4491,0
KM-113,50.26,21222,44.94,90.01,145294.7,25,1,2,0.3026,0.2966,0.84,0.5717,0.4624,0
KM-118,29.41,64612,59.12,67.89,171360.9,133,2,1,0.1865,0.8058,0.4347,0.0,0.3537,0
KM-103,23.12,28635,60.9,79.65,157861.5,56,1,0,0.1034,0.2141,0.248,0.2756,0.1944,0
KM-107,17.44,25735,42.23,89.36,159516.0,66,2,1,0.1304,0.2625,1.0,0.5531,0.4219,0
KM-101,92.24,71065,42.51,102.2,30691.9,53,1,2,0.9008,0.9972,0.979,0.92,0.9444,1
KM-104,54.59,74416,61.22,62.19,12599.5,55,0,1,0.2981,0.9771,0.2336,0.0,0.3953,0
KM-124,26.63,8208,64.1,56.31,63301.8,102,5,0,0.3209,0.0329,0.189,0.0,0.1583,1
KM-115,76.82,59978,64.93,71.16,87923.4,178,2,1,0.6901,0.7292,0.2698,0.0332,0.4844,0
KM-119,18.58,13955,70.94,63.01,93095.6,144,5,1,0.2845,0.1529,0.216,0.0,0.181,0
KM-123,85.0,68922,70.42,52.35,44135.0,107,2,1,0.8225,0.8797,0.1605,0.0,0.5399,0
KM-114,7.07,59331,63.72,77.92,146094.7,104,0,1,0.005,0.7187,0.2071,0.2263,0.2681,0
KM-109,54.77,48054,54.16,45.66,158246.4,137,0,2,0.2999,0.6255,0.6391,0.0,0.3892,0
KM-118,68.51,64669,64.99,76.8,132694.1,13,3,0,0.6194,0.7268,0.0199,0.1944,0.4413,0
KM-116,53.58,65080,55.64,84.55,151911.6,46,2,0,0.3871,0.7337,0.4434,0.4156,0.4907,0
KM-114,43.61,74916,43.59,49.52,154365.4,28,0,0,0.1902,0.9062,0.8985,0.0,0.4728,0
KM-114,16.43,67554,41.63,72.23,37282.9,61,4,0,0.227,0.776,1.0,0.0636,0.4862,0
KM-114,88.28,76984,68.59,76.96,32076.9,126,0,0,0.7793,0.944,0.189,0.1989,0.5863,0
KM-120,27.8,65080,46.94,51.15,167286.6,60,1,1,0.1273,0.8137,0.8125,0.0,0.4105,0
KM-106,48.19,59599,40.29,75.29,96704.4,54,1,1,0.2823,0.723,1.0,0.1511,0.5098,1
KM-117,73.98,73367,44.35,93.72,84219.9,146,1,1,0.5973,0.9582,1.0,0.6778,0.7842,1
KM-107,70.1,34751,57.7,93.87,124454.8,4,3,2,0.6414,0.4463,0.298,0.6819,0.532,0
KM-117,78.29,75126,41.2,75.12,82922.5,113,0,1,0.6129,0.99,1.0,0.1464,0.6913,1
KM-113,28.35,50968,66.32,90.99,42524.6,66,1,0,0.1304,0.5085,0.099,0.5997,0.3125,0
KM-111,10.45,73100,43.69,57.16,179379.5,158,1,0,0.0609,0.8735,1.0,0.0,0.4397,0
KM-102,93.42,32716,70.29,104.0,146530.9,101,3,0,1.0,0.2615,0.1515,0.9714,0.64,0
KM-118,42.69,50621,56.79,84.45,9031.7,145,1,1,0.2322,0.5833,0.546,0.4129,0.4189,0
KM-114,51.17,12450,57.52,88.1,130029.7,133,0,0,0.2619,0.0614,0.4989,0.5172,0.3102,1
KM-119,41.05,71122,54.32,80.63,40015.8,122,1,2,0.2185,0.9982,0.61,0.3036,0.5088,1
KM-107,24.01,72655,64.81,94.16,113788.0,58,2,2,0.1577,1.0,0.0946,0.6902,0.4622,0
KM-113,67.18,41462,66.78,47.47,153160.0,98,3,1,0.6014,0.4531,0.147,0.0,0.3532,0
KM-112,40.33,60640,42.83,72.44,143643.3,157,0,0,0.1626,0.6599,1.0,0.0697,0.4358,1
KM-117,77.36,14342,42.36,78.79,12669.8,12,2,0,0.6984,0.0759,0.9236,0.251,0.4983,0
KM-106,27.06,28403,55.05,100.21,175746.1,93,1,2,0.1232,0.3715,0.5375,0.8633,0.4162,0
KM-106,40.05,37308,54.77,62.51,36692.9,58,1,1,0.2104,0.3985,0.4961,0.0,0.2725,0
KM-115,69.93,10483,57.21,93.64,140781.6,89,1,1,0.5391,0.1274,0.4452,0.6755,0.4447,0
KM-103,26.21,31148,66.9,62.06,138149.8,29,4,0,0.2687,0.2429,0.0435,0.0,0.1635,0
KM-116,37.92,64729,67.16,48.35,22330.7,164,2,1,0.2438,0.8078,0.246,0.0,0.3365,1
KM-111,57.07,5134,49.11,68.43,95982.2,173,2,0,0.4257,0.0163,0.895,0.0,0.3321,0
KM-118,54.16,3611,47.54,72.41,56706.2,33,1,2,0.3434,0.1696,0.748,0.0687,0.3259,1
KM-102,85.6,52899,51.29,78.67,7072.0,35,2,0,0.8327,0.5377,0.6009,0.2478,0.5956,0
KM-124,53.84,44217,49.22,103.45,94806.9,16,2,1,0.3899,0.4909,0.6553,0.9558,0.5814,0
KM-122,74.7,2217,56.9,69.26,36596.0,14,3,0,0.708,0.0046,0.3448,0.0,0.3179,0
KM-121,39.02,19835,67.91,94.45,83373.3,133,1,0,0.2022,0.1235,0.1995,0.6986,0.2813,0
KM-109,56.83,70335,62.99,58.49,60287.8,171,4,4,0.523,1.0,0.3368,0.0,0.5004,0
KM-107,81.42,1881,44.67,103.08,82316.7,72,0,1,0.6629,0.0836,0.9212,0.9452,0.6262,0
KM-104,66.42,78242,57.93,60.88,87256.0,115,1,1,0.4911,1.0,0.4552,0.0,0.5129,0
KM-118,55.05,7430,46.71,45.14,127917.4,177,1,1,0.3531,0.1083,0.9971,0.0,0.3501,0
KM-101,82.81,12609,71.72,51.28,138312.9,120,0,2,0.6858,0.2226,0.18,0.0,0.3317,0
KM-107,41.13,65312,60.34,50.2,156941.7,102,1,3,0.2192,0.9777,0.3393,0.0,0.389,0
KM-123,88.46,55566,42.89,65.31,38317.2,99,3,1,0.9324,0.6589,1.0,0.0,0.6911,0
KM-124,28.64,51923,63.89,97.83,158644.0,114,0,3,0.082,0.7629,0.2154,0.7952,0.4216,0
KM-109,28.58,33039,42.91,52.5,157262.5,152,1,2,0.1317,0.4254,1.0,0.0,0.3524,0
KM-111,74.21,21678,69.85,85.03,60435.3,52,0,2,0.5506,0.3011,0.078,0.4294,0.3695,1
KM-110,23.64,11601,67.58,80.38,31398.6,91,2,2,0.1559,0.2152,0.1365,0.2966,0.195,0
KM-113,52.46,10642,72.4,48.74,179859.5,19,2,1,0.3752,0.1285,0.0285,0.0,0.1691,0
KM-103,84.23,60828,43.64,94.04,86955.3,31,1,0,0.7595,0.663,0.901,0.6869,0.7491,1
KM-116,85.57,3237,68.96,70.25,61367.0,23,1,1,0.7822,0.0881,0.0345,0.0073,0.3042,0
KM-114,32.6,29183,46.95,82.13,22741.8,104,1,2,0.1563,0.3803,0.8781,0.3466,0.3947,0
KM-108,81.94,57904,41.92,78.02,72207.0,26,2,0,0.7714,0.6158,0.9624,0.2291,0.6622,0
KM-114,58.3,74783,68.56,50.83,19066.2,147,4,1,0.5399,0.9838,0.2205,0.0,0.479,0
KM-114,31.86,6723,72.0,103.56,125607.7,77,1,2,0.1515,0.1844,0.1155,0.9589,0.314,0
KM-113,90.86,8062,50.12,51.31,110555.8,5,3,1,0.9755,0.112,0.6028,0.0,0.49,1
KM-118,26.55,45633,71.43,88.75,139963.7,106,1,1,0.1205,0.5108,0.159,0.5356,0.3088,0
KM-112,40.66,51019,47.48,87.81,111733.3,28,2,0,0.2653,0.5093,0.7426,0.5088,0.4705,0
KM-109,66.12,15290,60.77,88.22,69345.2,178,0,0,0.4371,0.0836,0.4363,0.5206,0.3653,0
KM-106,58.99,78658,71.01,64.08,153014.2,125,5,2,0.5979,1.0,0.1875,0.0,0.4968,0
KM-121,35.92,79656,63.47,51.87,135455.8,61,3,1,0.279,1.0,0.1528,0.0,0.3782,0
KM-107,61.05,50666,54.0,82.25,14010.4,23,2,0,0.4726,0.504,0.4745,0.3501,0.4564,1
KM-125,24.16,52306,43.18,55.17,14523.1,50,1,0,0.1084,0.5287,0.948,0.0,0.3597,0
KM-115,10.16,31067,66.38,77.59,146226.9,97,1,0,0.0603,0.242,0.1455,0.2168,0.1541,0
KM-115,10.68,4162,49.18,95.2,41609.8,103,3,0,0.1614,0.0119,0.7874,0.72,0.3609,0
KM-119,31.33,35273,58.96,71.35,51939.0,166,2,1,0.1982,0.3728,0.4904,0.0385,0.2683,0
KM-112,8.46,37654,58.75,89.22,79113.3,154,2,0,0.1072,0.3229,0.481,0.5493,0.3243,0
KM-118,40.73,63428,68.71,54.18,19903.2,178,4,1,0.3659,0.786,0.267,0.0,0.378,0
KM-106,15.39,61154,71.73,60.66,74834.6,49,4,1,0.2237,0.7483,0.0735,0.0,0.2801,0
KM-107,43.41,51108,42.06,71.78,100465.3,95,3,0,0.3384,0.5106,1.0,0.051,0.4563,0
KM-109,64.29,50894,66.98,62.18,52754.0,107,1,2,0.4633,0.6674,0.1605,0.0,0.3611,0
KM-122,48.61,55890,63.45,99.15,174976.6,113,1,0,0.2863,0.5839,0.2316,0.833,0.4591,0
KM-116,91.57,43837,40.72,57.96,34752.1,108,0,1,0.8385,0.4856,1.0,0.0,0.6149,1
KM-121,12.4,74844,56.43,103.54,48275.5,147,3,0,0.1654,0.9049,0.5632,0.9583,0.5884,1
KM-106,54.14,35194,42.92,87.66,176505.7,131,2,2,0.3931,0.4518,1.0,0.5046,0.5515,1
KM-109,92.34,18157,59.48,58.87,29434.6,11,0,0,0.8527,0.1081,0.2374,0.0,0.3729,1
KM-116,59.89,12330,66.44,82.67,143090.5,76,2,0,0.4587,0.0605,0.114,0.362,0.2709,0
KM-113,83.84,19200,48.32,53.03,127679.0,43,1,0,0.7529,0.1176,0.7319,0.0,0.4393,1
KM-120,87.98,75159,51.16,59.45,179101.5,4,3,2,0.9241,1.0,0.5597,0.0,0.6854,1
KM-125,92.03,64898,69.99,81.67,146767.8,1,4,0,1.0,0.7307,0.0015,0.3334,0.5996,0
KM-125,18.09,60367,41.6,72.32,58331.1,25,2,0,0.1327,0.6555,0.9735,0.0663,0.4183,0
KM-125,15.13,24509,67.01,91.02,132627.1,23,3,1,0.1729,0.2496,0.0345,0.6007,0.2499,0
KM-120,34.75,15376,61.39,46.96,139019.0,122,1,1,0.1708,0.1643,0.3275,0.0,0.1663,0
KM-122,12.58,67063,41.76,89.51,144168.7,168,0,0,0.0158,0.7675,1.0,0.5575,0.5089,0
KM-124,72.96,45353,50.78,55.74,132753.3,124,3,0,0.6823,0.4268,0.7549,0.0,0.4965,1
KM-110,13.74,6927,58.44,94.14,42676.7,50,1,0,0.0689,0.0255,0.3373,0.6897,0.2359,1
KM-123,40.7,60741,64.27,77.32,74067.0,102,0,1,0.1657,0.7416,0.1821,0.2092,0.3216,0
KM-105,17.62,49628,71.58,78.91,139447.4,63,1,0,0.0811,0.4886,0.0945,0.2546,0.2203,0
KM-123,12.49,7758,70.61,54.55,24093.1,159,2,1,0.1156,0.1102,0.2385,0.0,0.1157,0
KM-124,46.69,73008,49.12,71.57,115657.5,149,2,0,0.318,0.8718,0.8587,0.0449,0.51,0
KM-101,58.72,8670,58.48,87.14,22330.7,79,2,0,0.4448,0.0357,0.3791,0.4897,0.3383,0
KM-115,47.52,6902,40.92,77.4,152822.5,119,0,1,0.2258,0.1053,1.0,0.2114,0.3476,0
KM-124,13.7,47756,44.3,97.17,21359.9,129,3,0,0.1688,0.4612,1.0,0.7763,0.5296,1
KM-110,83.73,34320,48.29,97.74,24252.4,115,0,2,0.701,0.441,0.8407,0.7925,0.6822,0
KM-125,61.89,27049,63.03,66.22,129564.5,41,3,0,0.533,0.1966,0.1401,0.0,0.2637,0
KM-103,81.9,40235,49.26,84.64,140202.7,160,1,0,0.7207,0.3567,0.8696,0.4183,0.599,1
KM-122,19.3,79079,64.1,72.59,8366.5,11,1,1,0.0872,1.0,0.0524,0.0741,0.3058,0
KM-104,72.48,60830,61.49,93.92,173656.6,160,3,1,0.6754,0.743,0.3804,0.6834,0.6349,1
KM-124,35.38,70204,68.14,56.07,168919.0,96,1,1,0.1752,0.9021,0.144,0.0,0.3156,0
KM-113,91.0,50215,70.93,98.25,84163.9,153,2,1,0.9282,0.5773,0.2295,0.8071,0.6765,0
KM-108,55.17,20170,66.45,72.8,111234.3,160,3,0,0.4544,0.1266,0.24,0.0801,0.2547,0
KM-106,57.47,69794,64.2,103.27,84748.3,46,1,1,0.3803,0.8949,0.1009,0.9506,0.5671,0
KM-103,51.37,68768,72.87,72.24,140164.8,77,2,2,0.3639,0.957,0.1155,0.0639,0.4025,0
KM-103,42.16,79323,69.2,93.47,15022.2,114,1,0,0.2278,0.9873,0.171,0.6706,0.4949,1
KM-104,44.59,19647,42.9,92.4,8434.4,174,1,1,0.2488,0.2017,1.0,0.64,0.4655,1
KM-118,72.96,73581,68.87,98.52,83034.3,18,2,0,0.6323,0.8821,0.027,0.8147,0.6102,0
KM-114,61.17,56631,42.57,72.29,40685.8,170,3,0,0.5241,0.5956,1.0,0.0655,0.5454,0
KM-116,6.47,1449,45.17,104.19,174279.2,25,0,1,0.0042,0.0824,0.8309,0.9769,0.3836,0
KM-120,70.34,11533,55.45,74.52,142235.5,33,2,0,0.5948,0.0547,0.4316,0.1291,0.334,0
KM-124,83.59,65708,47.05,68.55,145999.1,1,3,1,0.8488,0.8244,0.7193,0.0,0.647,0
KM-125,23.17,32614,63.81,51.42,67929.6,44,0,0,0.0537,0.2603,0.1136,0.0,0.1066,0
KM-117,51.59,48623,49.01,55.52,167862.6,108,1,2,0.3162,0.6338,0.8018,0.0,0.4295,0
KM-105,22.41,48029,61.37,75.53,171508.4,90,2,0,0.1502,0.4652,0.28,0.1579,0.2564,0
KM-123,8.63,48627,65.74,57.56,149564.1,129,3,1,0.1575,0.5539,0.1935,0.0,0.2323,0
KM-121,5.58,38928,48.78,69.12,91737.1,28,2,4,0.1031,0.6594,0.6908,0.0,0.3391,0
KM-106,38.08,27567,41.4,66.2,74690.3,86,3,1,0.295,0.2823,1.0,0.0,0.3738,0
KM-119,71.94,31225,69.32,65.24,79048.7,62,3,1,0.6676,0.3238,0.093,0.0,0.3332,0
KM-101,82.18,55170,73.14,67.68,90753.3,160,1,1,0.7253,0.6527,0.24,0.0,0.465,0
KM-123,69.02,47703,47.25,97.81,95779.1,158,0,1,0.4763,0.5405,0.9471,0.7947,0.6502,0
KM-117,43.08,17642,70.86,92.27,112807.7,115,2,0,0.2856,0.1036,0.1725,0.6363,0.2876,0
KM-111,43.98,66095,44.22,85.83,86278.4,174,1,0,0.2434,0.751,1.0,0.4522,0.5634,0
KM-106,30.22,34871,57.45,73.03,95447.8,28,0,1,0.0913,0.3678,0.3441,0.0865,0.21,0
KM-101,65.99,33363,66.22,69.24,88905.4,6,3,1,0.5855,0.3493,0.009,0.0,0.2941,1
KM-116,35.72,17900,70.82,47.18,138161.3,127,0,1,0.1276,0.1858,0.1905,0.0,0.1292,0
KM-112,48.86,40925,50.58,52.82,123096.9,136,2,0,0.3387,0.3659,0.7807,0.0,0.3662,0
KM-115,75.9,77572,66.4,69.71,84737.4,122,0,1,0.5761,1.0,0.183,0.0,0.4882,0
KM-105,59.64,61892,60.87,77.03,167982.1,111,2,1,0.4557,0.7605,0.3317,0.2008,0.4561,0
KM-106,62.82,71019,63.17,81.23,164244.6,160,4,0,0.5946,0.8364,0.3132,0.3209,0.544,1
KM-125,62.06,76239,43.92,56.68,89228.8,23,3,0,0.5351,0.9303,0.8778,0.0,0.5954,0
KM-102,22.98,38096,65.42,94.11,73622.7,147,2,2,0.1528,0.4886,0.2205,0.6889,0.3575,1
KM-112,78.32,25754,60.19,66.99,149377.1,163,0,0,0.6133,0.1827,0.4368,0.0,0.3477,1
KM-105,25.66,27508,52.65,99.58,5020.3,39,1,0,0.1158,0.2016,0.5525,0.8453,0.3705,0
KM-124,7.95,58264,72.77,49.45,41461.4,141,2,1,0.1063,0.7015,0.2115,0.0,0.2549,0
KM-115,12.49,49814,63.4,88.71,105759.1,163,1,0,0.0656,0.4914,0.3086,0.5345,0.3144,0
KM-118,75.01,14338,47.52,82.65,90419.7,149,1,1,0.6126,0.1559,0.9228,0.3614,0.5102,0
KM-115,44.07,2760,58.65,99.1,46661.8,19,1,0,0.2442,0.0064,0.2826,0.8313,0.3099,0
KM-124,16.78,38536,43.33,102.35,94423.0,64,0,0,0.0282,0.3343,0.963,0.9244,0.4709,0
KM-105,26.7,7725,68.56,56.52,148047.0,60,3,0,0.2213,0.03,0.09,0.0,0.103,0
KM-106,6.62,40367,63.61,50.88,172331.0,73,3,0,0.1544,0.3584,0.1649,0.0,0.1766,1
KM-105,17.53,34728,73.43,90.18,7107.8,7,2,0,0.1307,0.286,0.0105,0.5767,0.2347,0
KM-116,38.91,21702,63.12,51.69,97994.9,66,3,1,0.3014,0.2213,0.174,0.0,0.1956,0
KM-125,43.5,55362,71.92,98.49,67857.6,154,1,0,0.2392,0.5757,0.231,0.814,0.4367,0
KM-108,58.96,32494,66.7,67.76,107267.8,56,0,0,0.3477,0.2589,0.084,0.0,0.2032,0
KM-121,22.81,33794,51.4,65.19,109588.3,115,0,1,0.052,0.3546,0.7167,0.0,0.2502,0
KM-118,21.24,64719,55.59,70.64,127727.0,92,0,1,0.0451,0.8076,0.5145,0.0182,0.3242,0
KM-111,92.41,78682,72.2,100.45,35863.3,89,1,2,0.9039,1.0,0.1335,0.8701,0.7671,1
KM-105,68.55,14914,40.78,90.53,155842.7,112,0,1,0.4699,0.1605,1.0,0.5865,0.5219,0
KM-122,64.88,8088,57.75,84.11,145286.6,36,1,1,0.471,0.1121,0.3439,0.4032,0.3423,0
KM-109,29.16,14173,42.21,92.4,101638.2,81,1,0,0.1351,0.0746,1.0,0.64,0.3939,0
KM-101,79.17,58091,62.9,49.11,100354.6,35,2,0,0.7268,0.6188,0.1365,0.0,0.4364,0
KM-125,39.76,53377,59.06,94.45,54617.7,11,0,1,0.1581,0.625,0.2541,0.6985,0.4021,1
KM-123,22.43,36594,45.17,56.06,128104.8,81,3,0,0.2003,0.3094,0.9147,0.0,0.3304,1
KM-102,31.44,36720,70.44,96.01,32317.2,162,2,1,0.1989,0.391,0.243,0.7431,0.3646,1
KM-101,59.31,28366,50.11,49.4,106461.8,105,0,1,0.3518,0.2911,0.7533,0.0,0.3466,0
KM-107,90.79,20295,48.79,73.47,168321.6,91,1,1,0.8743,0.2078,0.7848,0.0992,0.5347,0
KM-123,36.52,20822,41.77,46.78,23163.3,176,0,1,0.1334,0.2128,1.0,0.0,0.2999,0
KM-118,87.67,26571,55.38,85.67,109075.0,176,1,1,0.8187,0.2714,0.6489,0.4477,0.5737,0
KM-125,59.83,15896,55.56,99.91,147895.6,45,4,0,0.558,0.0886,0.4453,0.8545,0.4774,1
KM-123,73.99,46469,70.55,65.13,164406.5,62,3,0,0.6974,0.4427,0.093,0.0,0.3734,1
KM-116,31.38,14438,55.8,99.17,134520.8,178,2,1,0.1985,0.1567,0.635,0.8336,0.4023,0
KM-112,68.11,55395,56.28,83.27,61392.7,45,1,1,0.514,0.6562,0.4164,0.3791,0.503,0
KM-104,40.01,23427,41.17,45.24,169167.5,167,0,0,0.1601,0.1585,1.0,0.0,0.2956,0
KM-112,58.5,16423,64.72,49.91,65969.3,178,2,2,0.4422,0.253,0.278,0.0,0.2736,0
KM-110,20.7,39694,60.64,81.63,86684.0,75,1,2,0.0928,0.5095,0.2871,0.3322,0.2837,0
KM-114,25.02,17244,47.0,79.81,93893.1,42,0,1,0.0626,0.1801,0.7831,0.2803,0.2796,0
KM-112,92.15,27929,40.74,71.82,25509.0,127,1,0,0.8992,0.2063,1.0,0.0521,0.5767,1
KM-119,57.07,8719,41.38,91.56,17647.7,54,2,2,0.4257,0.196,1.0,0.616,0.5212,0
KM-106,9.07,59046,49.22,82.72,29813.8,80,0,0,0.0082,0.6341,0.751,0.3635,0.3843,0
KM-105,24.43,45809,55.73,68.64,152581.1,47,2,0,0.1597,0.4333,0.4412,0.0,0.2524,0
KM-116,15.39,58581,46.88,83.2,164195.6,12,0,1,0.0237,0.7066,0.7429,0.377,0.4089,0
KM-106,9.74,65104,52.17,54.44,36898.4,113,5,0,0.2595,0.7341,0.6828,0.0,0.4109,1
KM-110,11.6,62405,72.82,57.5,142505.4,141,0,1,0.0134,0.769,0.2115,0.0,0.2392,0
KM-121,85.78,55221,55.61,86.7,32930.3,168,1,0,0.7857,0.5735,0.6276,0.4771,0.6393,1
KM-110,23.32,54382,48.96,82.18,32806.3,141,1,2,0.1044,0.7205,0.8531,0.3481,0.4569,1
KM-104,72.01,71391,70.28,65.22,116801.1,75,0,1,0.5186,0.923,0.1125,0.0,0.4347,0
KM-124,65.84,24076,41.24,88.07,9230.5,137,2,1,0.5335,0.2451,1.0,0.5163,0.5513,0
KM-116,26.99,70800,61.25,90.49,156355.4,41,2,1,0.1729,0.9126,0.2116,0.5855,0.4481,0
KM-118,27.31,59032,54.35,54.82,25755.2,68,0,1,0.0746,0.7139,0.528,0.0,0.3102,1
KM-118,34.88,23631,51.99,103.15,65620.4,13,1,0,0.1717,0.1605,0.5398,0.9471,0.3976,0
KM-103,78.1,77171,40.02,96.96,133201.4,166,2,0,0.7099,0.9474,1.0,0.7704,0.8394,0
KM-102,24.14,23896,61.81,82.83,102310.6,112,1,2,0.1083,0.3232,0.2957,0.3667,0.2512,0
KM-107,21.54,79197,54.18,53.13,100016.1,173,2,1,0.1464,1.0,0.6922,0.0,0.4397,0
KM-101,55.72,6031,56.94,54.14,79673.1,159,1,0,0.3605,0.0207,0.5608,0.0,0.2435,1
KM-121,68.18,23937,74.44,91.91,78418.3,59,1,2,0.5148,0.3237,0.0885,0.6261,0.404,0
KM-115,56.29,75903,63.68,84.25,158356.6,30,0,1,0.3169,1.0,0.0978,0.4072,0.4619,0
KM-116,10.6,61832,58.24,101.54,43112.1,49,0,2,0.0112,0.8395,0.3437,0.9012,0.4628,0
KM-102,47.78,73526,48.82,78.21,103140.2,47,0,1,0.2283,0.9611,0.7176,0.2347,0.5106,0
KM-114,11.56,56859,51.86,104.57,86495.5,30,1,1,0.0634,0.6792,0.5706,0.9876,0.5036,0
KM-114,88.69,63501,53.77,102.99,99683.5,122,2,1,0.8865,0.7872,0.6322,0.9425,0.822,0
KM-109,24.7,41363,64.65,99.22,98479.6,33,0,1,0.061,0.4518,0.0637,0.835,0.314,0
KM-122,16.48,15214,70.37,63.39,99784.1,29,2,1,0.1271,0.1629,0.0435,0.0,0.0939,0
KM-104,77.22,10586,68.12,79.11,10930.2,95,2,0,0.6963,0.0481,0.1425,0.2602,0.3363,0
KM-106,25.18,11786,71.31,103.0,148194.0,12,0,0,0.0634,0.0565,0.018,0.9429,0.2285,0
KM-120,73.96,39860,53.49,86.3,63711.9,27,2,1,0.647,0.4317,0.5011,0.4656,0.5277,0
KM-121,54.33,57546,45.13,55.18,94785.7,134,2,0,0.3952,0.6101,0.9959,0.0,0.49,0
KM-111,83.02,44468,43.08,53.81,130523.7,46,2,0,0.7893,0.4144,0.9457,0.0,0.569,0
KM-119,54.74,14476,57.77,96.62,172543.4,75,0,1,0.2997,0.157,0.4015,0.7604,0.3765,0
KM-114,87.45,46138,51.95,68.89,43751.5,36,2,0,0.8648,0.438,0.5759,0.0,0.5274,0
KM-116,56.96,33408,70.24,53.0,111006.7,133,0,1,0.3244,0.3499,0.1995,0.0,0.2409,0
KM-112,53.67,54012,52.82,69.12,5931.9,46,1,1,0.338,0.6348,0.5562,0.0,0.3882,0
KM-105,58.76,12353,60.52,68.66,46071.4,47,1,0,0.3953,0.0607,0.2497,0.0,0.2035,0
KM-114,80.02,21432,40.47,78.54,156390.8,38,2,0,0.7404,0.1387,1.0,0.2441,0.5426,0
KM-106,75.43,31196,41.52,94.29,55600.9,139,0,2,0.5689,0.4035,1.0,0.6941,0.6388,0
KM-122,88.33,42084,57.86,94.1,84633.6,148,1,0,0.8302,0.3815,0.5077,0.6885,0.6252,1
KM-109,47.76,53830,58.39,66.5,103215.1,178,0,0,0.2281,0.552,0.5314,0.0,0.3241,0
KM-121,65.29,45964,56.79,98.21,76455.0,111,2,0,0.5263,0.4355,0.4948,0.8059,0.5532,0
KM-101,43.98,48187,45.8,77.32,71136.5,161,3,0,0.3435,0.4675,1.0,0.2093,0.4789,0
KM-105,30.34,37772,59.1,48.4,134937.0,126,1,1,0.1421,0.4044,0.425,0.0,0.2358,0
KM-122,30.14,9131,57.64,47.88,113068.8,13,2,1,0.1909,0.1186,0.3138,0.0,0.1592,1
KM-104,22.29,36578,59.7,102.82,14992.1,65,1,0,0.0997,0.3092,0.3096,0.9376,0.3616,0
KM-102,25.08,21547,73.21,75.2,172890.5,52,0,0,0.0629,0.1398,0.078,0.1486,0.1023,0
KM-117,22.09,61518,57.49,82.32,81877.1,151,1,0,0.0988,0.6743,0.5271,0.3519,0.3789,0
KM-112,42.58,18783,68.78,86.01,65053.9,53,2,1,0.2813,0.1938,0.0795,0.4574,0.2543,0
KM-111,86.83,38839,50.15,70.14,148886.7,19,2,2,0.854,0.4983,0.6224,0.0039,0.5487,1
KM-112,10.5,78851,71.69,45.24,114972.6,62,0,2,0.011,1.0,0.093,0.0,0.2725,0
KM-125,14.58,11822,64.57,56.56,15171.9,173,1,1,0.0713,0.1368,0.2766,0.0,0.1145,0
KM-115,17.63,55283,51.18,63.97,68408.6,38,2,1,0.1311,0.6545,0.6097,0.0,0.3314,1
KM-110,45.96,56676,43.23,67.6,146580.3,129,0,0,0.2113,0.5963,1.0,0.0,0.423,0
KM-119,31.55,63606,46.53,87.93,36419.8,117,1,2,0.1496,0.8689,0.9142,0.5123,0.5549,0
KM-107,25.99,7509,58.99,52.63,105549.0,85,1,0,0.1175,0.0288,0.368,0.0,0.1219,1
KM-117,47.5,9786,53.93,97.6,43431.8,157,1,1,0.2756,0.1228,0.6782,0.7886,0.4205,0
KM-115,63.72,79098,40.41,91.52,116241.3,158,2,0,0.5061,0.9831,1.0,0.6148,0.7459,0
KM-125,13.98,30282,74.62,101.82,117129.2,2,2,3,0.1195,0.4729,0.003,0.9091,0.3425,0
KM-101,13.61,68738,51.46,76.32,84295.2,103,0,1,0.0185,0.8765,0.696,0.1805,0.4009,0
KM-117,86.16,24712,63.22,72.21,14083.6,70,1,2,0.7924,0.3317,0.1761,0.0632,0.4081,0
KM-109,65.84,54574,68.7,55.1,74810.9,14,2,0,0.5335,0.5634,0.021,0.0,0.3318,1
KM-102,22.06,52617,53.56,61.0,33710.3,19,2,2,0.1487,0.6934,0.4862,0.0,0.3226,0
KM-115,11.17,36050,62.56,91.21,63137.8,82,1,0,0.0625,0.3025,0.2208,0.606,0.2628,0
KM-105,16.0,42372,59.29,68.03,36428.8,129,1,1,0.0756,0.4655,0.422,0.0,0.2272,0
KM-114,33.68,34830,46.43,80.63,79144.1,112,0,0,0.1135,0.2873,0.9108,0.3037,0.3544,0
